id,name,first_name,last_name,member_id,member_type,location_id,person_id,workspace_id,license_id,virtual_line_id,group_id,route_group_id,connection_type,language,address_1,city,state,postal_code,country,direct_number,webex_calling_enabled,source_method,raw_keys,raw_json
Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM,admin@jmareschlop-6xlr.wbx.ai,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""admin@jmareschlop-6xlr.wbx.ai"", ""email"": ""admin@jmareschlop-6xlr.wbx.ai"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I,Ana Fernández,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Ana Fernández"", ""email"": ""ana.fernndez.20260208112641.0891@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI,Ana Torres,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Ana Torres"", ""email"": ""ana.torres.20260208111935.2013@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE,Ana Torres,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Ana Torres"", ""email"": ""ana.torres.20260208112641.2493@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9jYWRiNGQ2MC1kNmU1LTRiYzgtYjFhNi1lYzZkYzg2NmJhYmM,Carlos Fernández,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9jYWRiNGQ2MC1kNmU1LTRiYzgtYjFhNi1lYzZkYzg2NmJhYmM,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Carlos Fernández"", ""email"": ""carlos.fernndez.20260208111931.3690@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9jYWRiNGQ2MC1kNmU1LTRiYzgtYjFhNi1lYzZkYzg2NmJhYmM"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8wZWRlNmUwNS1iNTk2LTQwOTktYTA5ZC0yNmJlODdlMDUzNzY,Carlos García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8wZWRlNmUwNS1iNTk2LTQwOTktYTA5ZC0yNmJlODdlMDUzNzY,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Carlos García"", ""email"": ""carlos.garca.20260208111342.3601@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8wZWRlNmUwNS1iNTk2LTQwOTktYTA5ZC0yNmJlODdlMDUzNzY"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zYmJhNTYxNi1hMjlhLTRmNjktOTBjNy0zMDcyMTM2NjA3ZDA,Diego Fernández,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zYmJhNTYxNi1hMjlhLTRmNjktOTBjNy0zMDcyMTM2NjA3ZDA,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego Fernández"", ""email"": ""diego.fernndez.20260208112531.0024@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zYmJhNTYxNi1hMjlhLTRmNjktOTBjNy0zMDcyMTM2NjA3ZDA"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mYzNiZGJmZi0wM2YxLTQzMTctOGU5My02OGVjN2NmNGJlMjk,Diego García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mYzNiZGJmZi0wM2YxLTQzMTctOGU5My02OGVjN2NmNGJlMjk,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego García"", ""email"": ""diego.garca.20260208111909.0819@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mYzNiZGJmZi0wM2YxLTQzMTctOGU5My02OGVjN2NmNGJlMjk"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS81MjYxMWNkMS1jMTJmLTQxNjgtODc1My04MDdmODJiOTYwNGQ,Diego García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS81MjYxMWNkMS1jMTJmLTQxNjgtODc1My04MDdmODJiOTYwNGQ,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego García"", ""email"": ""diego.garca.20260208114331.2341@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS81MjYxMWNkMS1jMTJmLTQxNjgtODc1My04MDdmODJiOTYwNGQ"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS84ZDg3OGMxMS1kMGUzLTRiZjAtOGNkYy0zYjIwNDlkYjBkNzE,Diego García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84ZDg3OGMxMS1kMGUzLTRiZjAtOGNkYy0zYjIwNDlkYjBkNzE,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego García"", ""email"": ""diego.garca.20260208114331.3116@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS84ZDg3OGMxMS1kMGUzLTRiZjAtOGNkYy0zYjIwNDlkYjBkNzE"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNDBkMjVhNS1jMzBlLTQxODYtYjM4Mi03M2VlN2ZlMDJhNWI,Diego López,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNDBkMjVhNS1jMzBlLTQxODYtYjM4Mi03M2VlN2ZlMDJhNWI,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego López"", ""email"": ""diego.lpez.20260208112923.1821@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNDBkMjVhNS1jMzBlLTQxODYtYjM4Mi03M2VlN2ZlMDJhNWI"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hMmVmODZiMy0wMzk2LTQ1ZTUtOTg3Mi1jMTYwMGEyNzU0OGY,Diego Pérez,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hMmVmODZiMy0wMzk2LTQ1ZTUtOTg3Mi1jMTYwMGEyNzU0OGY,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego Pérez"", ""email"": ""diego.prez.20260208111856.0177@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hMmVmODZiMy0wMzk2LTQ1ZTUtOTg3Mi1jMTYwMGEyNzU0OGY"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MzMzOWEzOS1kMmUxLTQ4NDUtOGFjZC0zY2ZkNzhkOWM1MWM,Diego Ruiz,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MzMzOWEzOS1kMmUxLTQ4NDUtOGFjZC0zY2ZkNzhkOWM1MWM,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Diego Ruiz"", ""email"": ""diego.ruiz.20260208112535.6471@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MzMzOWEzOS1kMmUxLTQ4NDUtOGFjZC0zY2ZkNzhkOWM1MWM"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS85ZmY0MzRjNC01NDkzLTRmNWEtYThhNC1lZjc1YmE5Mjc4Nzg,Elena Díaz,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS85ZmY0MzRjNC01NDkzLTRmNWEtYThhNC1lZjc1YmE5Mjc4Nzg,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Elena Díaz"", ""email"": ""elena.daz.20260208112531.2925@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS85ZmY0MzRjNC01NDkzLTRmNWEtYThhNC1lZjc1YmE5Mjc4Nzg"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MmU4MzRiOS0wZWFlLTQyM2MtOWJkMC03ODIwOWIxMDNhYjg,Elena García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MmU4MzRiOS0wZWFlLTQyM2MtOWJkMC03ODIwOWIxMDNhYjg,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Elena García"", ""email"": ""elena.garca.20260208111953.0181@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS84MmU4MzRiOS0wZWFlLTQyM2MtOWJkMC03ODIwOWIxMDNhYjg"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS84NWJmNTBmOC03Mjc4LTRkNTMtOWQ1ZS1jOTc3ZjU2MWNhMjA,Elena García,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84NWJmNTBmOC03Mjc4LTRkNTMtOWQ1ZS1jOTc3ZjU2MWNhMjA,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Elena García"", ""email"": ""elena.garca.20260208112535.1367@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS84NWJmNTBmOC03Mjc4LTRkNTMtOWQ1ZS1jOTc3ZjU2MWNhMjA"", ""type"": ""INTERNAL""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mMWMxMjE4My02MjZmLTRjNDItOTBjYi01ZTliNGJkMjlkZWQ,Elena Gómez,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mMWMxMjE4My02MjZmLTRjNDItOTBjYi01ZTliNGJkMjlkZWQ,INTERNAL,,,,Y2lzY29zcGFyazovL3VzL0xJQ0VOU0UvZTVmN2Q5NzMtYjI2OS00Njg2LTk5N2UtNDUxMTkxNjhjZWQyOkZNU185ZWNhNzgxNC0zMzEzLTQ2NGYtOTY0Mi0wMjM5ODc1YmM5Zjg,,,,,,,,,,,,False,licenses.assigned_users,"display_name,email,id,type","{""display_name"": ""Elena Gómez"", ""email"": ""elena.gmez.20260208112529.6054@lab.example.com"", ""id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9mMWMxMjE4My02MjZmLTRjNDItOTBjYi01ZTliNGJkMjlkZWQ"", ""type"": ""INTERNAL""}"
