id,name,first_name,last_name,member_id,member_type,location_id,person_id,workspace_id,license_id,virtual_line_id,group_id,route_group_id,connection_type,language,address_1,city,state,postal_code,country,direct_number,webex_calling_enabled,source_method,raw_keys,raw_json
Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM,admin@jmareschlop-6xlr.wbx.ai,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvNGZmZDhiZjMtZGUzMS00NDEyLThkZGEtYjQ0MjRiMTE5YjQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""admin@jmareschlop-6xlr.wbx.ai"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS82NzNhMThmMC04Mzg5LTQyYjEtYTgwOS1iODE4M2I1ODJjZTM"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI,Ana Torres,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvNGZmZDhiZjMtZGUzMS00NDEyLThkZGEtYjQ0MjRiMTE5YjQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""Ana Torres"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iYzliYjY2OC0xY2FlLTQ4YjItODcyYy01MDg5ZDRkNGI3ZWI"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE,Ana Torres,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvNGZmZDhiZjMtZGUzMS00NDEyLThkZGEtYjQ0MjRiMTE5YjQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""Ana Torres"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8yNTgxMzQ0Ny05MjA2LTQ1ODYtOTVhNC01YWM1NzliYzAwOGE"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS82ZDJkZmU1Yi1jNzk3LTRkZjMtYjJlZi1iZDA3NmYzMDA4Mjg,WS v21 184833,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82ZDJkZmU1Yi1jNzk3LTRkZjMtYjJlZi1iZDA3NmYzMDA4Mjg,machine,,,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvZmM4Njc4ZGEtMGI4Yi00MGVlLThlZWMtM2E3MWU4MWIzNzQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""WS v21 184833"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS82ZDJkZmU1Yi1jNzk3LTRkZjMtYjJlZi1iZDA3NmYzMDA4Mjg"", ""member_type"": ""machine""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zN2YxM2E2Zi1jZjNhLTQ5NzItYTMyOC0yZmIxYTE5ODI5MjM,admin@jmareschlop-6xlr.wbx.ai,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zN2YxM2E2Zi1jZjNhLTQ5NzItYTMyOC0yZmIxYTE5ODI5MjM,machine,,,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvZmM4Njc4ZGEtMGI4Yi00MGVlLThlZWMtM2E3MWU4MWIzNzQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""admin@jmareschlop-6xlr.wbx.ai"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zN2YxM2E2Zi1jZjNhLTQ5NzItYTMyOC0yZmIxYTE5ODI5MjM"", ""member_type"": ""machine""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hZjFhMGE3My1mMDBkLTQwMGUtOTMxZC02YTRiNmNmNGI4Y2Q,V21 People 184833,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hZjFhMGE3My1mMDBkLTQwMGUtOTMxZC02YTRiNmNmNGI4Y2Q,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hZjFhMGE3My1mMDBkLTQwMGUtOTMxZC02YTRiNmNmNGI4Y2Q,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvZmM4Njc4ZGEtMGI4Yi00MGVlLThlZWMtM2E3MWU4MWIzNzQ4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""V21 People 184833"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9hZjFhMGE3My1mMDBkLTQwMGUtOTMxZC02YTRiNmNmNGI4Y2Q"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iMGE0ZGYyNS01NjA2LTQyOGYtYjE2My1hOWE2ZGE5OTFmN2E,admin@jmareschlop-6xlr.wbx.ai,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iMGE0ZGYyNS01NjA2LTQyOGYtYjE2My1hOWE2ZGE5OTFmN2E,machine,,,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvMWI5OGRmNTctMzkzNi00YTEwLWJiNjctYTdjNmRlYWY5ZWZkOmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""admin@jmareschlop-6xlr.wbx.ai"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS9iMGE0ZGYyNS01NjA2LTQyOGYtYjE2My1hOWE2ZGE5OTFmN2E"", ""member_type"": ""machine""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zNGUwZGRjZi0zNWQyLTQzODMtOTYyZS1kN2IzYjY3OTk3YTc,Usuario Sandbox 20251224-183255-8e0a,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zNGUwZGRjZi0zNWQyLTQzODMtOTYyZS1kN2IzYjY3OTk3YTc,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zNGUwZGRjZi0zNWQyLTQzODMtOTYyZS1kN2IzYjY3OTk3YTc,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvYjA0MTk5YzktNzAxMS00YTBjLWJhNDUtZGNiZTU3MDM5Y2ZhOmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""Usuario Sandbox 20251224-183255-8e0a"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8zNGUwZGRjZi0zNWQyLTQzODMtOTYyZS1kN2IzYjY3OTk3YTc"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS80MjhiNzc1YS1mMTU4LTQ1ZDgtYTkyYS04NTk5ZTU1YzNlMWM,ws-20251224-183255-8e0a,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS80MjhiNzc1YS1mMTU4LTQ1ZDgtYTkyYS04NTk5ZTU1YzNlMWM,machine,,,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvMGExODIzYWItODMzZi00YzUwLWJmNjMtZGZjZTUzOTc1YmE4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""ws-20251224-183255-8e0a"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS80MjhiNzc1YS1mMTU4LTQ1ZDgtYTkyYS04NTk5ZTU1YzNlMWM"", ""member_type"": ""machine""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I,Ana Fernández,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvMGExODIzYWItODMzZi00YzUwLWJmNjMtZGZjZTUzOTc1YmE4OmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""Ana Fernández"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS8xZWZiZjQ1Ny0zZWRkLTQ0MDUtYWNhYi1hNGZjMjY4ZmMyM2I"", ""member_type"": ""user""}"
Y2lzY29zcGFyazovL3VzL1BFT1BMRS82MGNkZTc2MS03N2UyLTQ3YmItYmJiMS0zNmIzOTg3NDlkYjI,Usuario Sandbox 20251224-182926-8d30,,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82MGNkZTc2MS03N2UyLTQ3YmItYmJiMS0zNmIzOTg3NDlkYjI,user,,Y2lzY29zcGFyazovL3VzL1BFT1BMRS82MGNkZTc2MS03N2UyLTQ3YmItYmJiMS0zNmIzOTg3NDlkYjI,,,,Y2lzY29zcGFyazovL3VzL1NDSU1fR1JPVVAvMDY3MDhlZTMtNDVjYy00MWU3LWI2ODktZmYwNTQzYzFlZDcxOmU1ZjdkOTczLWIyNjktNDY4Ni05OTdlLTQ1MTE5MTY4Y2VkMg,,,,,,,,,,False,groups.members,"display_name,member_id,member_type","{""display_name"": ""Usuario Sandbox 20251224-182926-8d30"", ""member_id"": ""Y2lzY29zcGFyazovL3VzL1BFT1BMRS82MGNkZTc2MS03N2UyLTQ3YmItYmJiMS0zNmIzOTg3NDlkYjI"", ""member_type"": ""user""}"
